row_id,split
7392,test
6465,test
5674,test
470,test
3035,test
8405,test
4443,test
5984,test
5665,test
2641,test
1044,test
7884,test
3961,test
763,test
306,test
6622,test
4180,test
6255,test
6269,test
3704,test
5390,test
2321,test
3584,test
6566,test
7055,test
4725,test
3878,test
80,test
4118,test
3777,test
950,test
7669,test
9704,test
8730,test
5201,test
7706,test
2603,test
6548,test
2223,test
1065,test
6610,test
4720,test
3643,test
3912,test
8807,test
8511,test
2473,test
2731,test
7291,test
6376,test
8797,test
7770,test
2905,test
8468,test
2098,test
6976,test
5279,test
5274,test
5741,test
3786,test
6747,test
6008,test
8800,test
7277,test
7571,test
876,test
260,test
6473,test
1420,test
7302,test
880,test
1244,test
4769,test
2122,test
7976,test
486,test
916,test
9782,test
2977,test
1751,test
9553,test
2513,test
7747,test
5240,test
2847,test
2092,test
8047,test
9672,test
5782,test
7289,test
7684,test
6855,test
8857,test
8246,test
4424,test
7862,test
7754,test
9640,test
650,test
7424,test
8785,test
4726,test
2325,test
3438,test
6300,test
3914,test
6477,test
3952,test
5949,test
3242,test
4263,test
317,test
1168,test
4301,test
2308,test
7760,test
7440,test
4177,test
9328,test
9199,test
5327,test
2578,test
2594,test
6741,test
6807,test
4711,test
3567,test
1997,test
6966,test
9961,test
2696,test
6907,test
1206,test
1209,test
5084,test
7825,test
2225,test
2313,test
663,test
7566,test
2025,test
8013,test
9307,test
5191,test
2818,test
632,test
6317,test
6508,test
9093,test
4558,test
4962,test
6086,test
5441,test
5018,test
9215,test
3524,test
8820,test
3444,test
2794,test
9551,test
9473,test
6240,test
7073,test
2747,test
9977,test
490,test
5536,test
4335,test
119,test
2364,test
2783,test
6720,test
9499,test
424,test
2973,test
6675,test
3942,test
4060,test
3518,test
8933,test
8372,test
1443,test
1570,test
8970,test
9779,test
3163,test
986,test
9632,test
3535,test
2867,test
9331,test
3849,test
2485,test
4764,test
6282,test
2643,test
3686,test
5127,test
3682,test
9544,test
3462,test
2276,test
6557,test
3560,test
6970,test
5273,test
2604,test
6421,test
1699,test
6113,test
3471,test
97,test
293,test
5926,test
917,test
1163,test
2174,test
623,test
5237,test
8025,test
2345,test
7317,test
9979,test
2577,test
9094,test
3891,test
753,test
1098,test
7296,test
7942,test
9145,test
8268,test
4157,test
380,test
5051,test
2529,test
9193,test
1658,test
223,test
3144,test
6893,test
2505,test
9535,test
9241,test
3427,test
6486,test
30,test
2208,test
9908,test
5650,test
2782,test
3317,test
8418,test
7014,test
7776,test
2078,test
3890,test
4478,test
6629,test
1616,test
2795,test
4565,test
4003,test
3011,test
4742,test
7162,test
7995,test
7372,test
1853,test
7883,test
8502,test
6023,test
8752,test
5397,test
3482,test
5257,test
2291,test
7250,test
9775,test
9177,test
2719,test
9036,test
2043,test
6751,test
2602,test
3549,test
2409,test
8207,test
9667,test
5580,test
3544,test
9540,test
2314,test
6796,test
8831,test
4155,test
8884,test
4333,test
4047,test
1471,test
3767,test
2193,test
8583,test
195,test
9021,test
4388,test
4869,test
7561,test
7614,test
3227,test
3698,test
3879,test
3574,test
2518,test
8848,test
9085,test
9690,test
2482,test
428,test
8438,test
1057,test
1344,test
9870,test
2337,test
7240,test
7557,test
9249,test
7855,test
148,test
6037,test
4108,test
7067,test
4453,test
7390,test
8140,test
308,test
8963,test
7896,test
3425,test
6219,test
1987,test
3174,test
786,test
9296,test
1446,test
3315,test
8290,test
8325,test
2959,test
9158,test
6426,test
776,test
7945,test
5794,test
6217,test
1284,test
3396,test
9187,test
8396,test
2588,test
2688,test
5285,test
6280,test
4669,test
9730,test
4323,test
8770,test
5993,test
4262,test
6590,test
4908,test
144,test
1218,test
3327,test
9794,test
1688,test
1484,test
5253,test
9526,test
4266,test
6133,test
3639,test
5867,test
5746,test
7543,test
3233,test
6776,test
6917,test
3073,test
8756,test
1063,test
149,test
931,test
563,test
1088,test
3000,test
7664,test
596,test
8330,test
7951,test
1939,test
1748,test
4867,test
8874,test
830,test
911,test
9682,test
1001,test
8949,test
3920,test
2592,test
6527,test
2738,test
186,test
5336,test
3417,test
8226,test
9024,test
8379,test
4941,test
3720,test
9783,test
7780,test
6,test
3470,test
5142,test
5714,test
1472,test
3379,test
5146,test
7866,test
3478,test
8066,test
8097,test
2016,test
286,test
2730,test
3262,test
8580,test
9180,test
7207,test
3708,test
7177,test
9455,test
4901,test
9811,test
9251,test
454,test
9575,test
1349,test
4775,test
3944,test
2269,test
6995,test
6088,test
1258,test
9566,test
3219,test
6921,test
1451,test
3997,test
7611,test
890,test
9,test
2534,test
3856,test
9894,test
9007,test
8991,test
8696,test
4176,test
1230,test
279,test
7365,test
1260,test
7623,test
7586,test
1348,test
475,test
8741,test
1104,test
5113,test
8402,test
6119,test
1346,test
4532,test
4551,test
8931,test
4911,test
7600,test
871,test
2644,test
1637,test
5982,test
6146,test
4430,test
2135,test
4285,test
3892,test
7038,test
9142,test
8494,test
7749,test
9567,test
7943,test
6771,test
1318,test
6573,test
9354,test
590,test
4737,test
2948,test
7927,test
2722,test
1464,test
6951,test
1798,test
7278,test
7297,test
5349,test
1546,test
1162,test
4091,test
2353,test
4218,test
7303,test
2145,test
6106,test
7852,test
2303,test
2532,test
1689,test
3218,test
5935,test
4138,test
7245,test
1137,test
5597,test
8463,test
4616,test
2131,test
2161,test
7405,test
7205,test
3904,test
9018,test
9070,test
1593,test
8065,test
664,test
8,test
6727,test
9076,test
4349,test
2074,test
2435,test
7685,test
2799,test
3258,test
3964,test
5282,test
3205,test
6961,test
9906,test
7420,test
9453,test
970,test
6212,test
5014,test
5637,test
3990,test
1470,test
8564,test
5034,test
4746,test
324,test
662,test
4026,test
44,test
9902,test
902,test
165,test
4448,test
709,test
5249,test
4081,test
8900,test
7228,test
6010,test
8975,test
6057,test
602,test
4376,test
5476,test
5185,test
9951,test
9054,test
175,test
7214,test
8677,test
123,test
421,test
3523,test
6699,test
9574,test
8673,test
8179,test
5818,test
9143,test
2497,test
4739,test
5776,test
3981,test
7212,test
2181,test
3087,test
7327,test
7076,test
7010,test
8982,test
5227,test
5751,test
6134,test
3020,test
2729,test
8328,test
5256,test
6965,test
4408,test
5817,test
9315,test
3321,test
5602,test
4144,test
5623,test
5300,test
7386,test
9183,test
8114,test
1701,test
9900,test
2736,test
1036,test
7933,test
6424,test
9297,test
2141,test
4524,test
3760,test
7832,test
1139,test
9348,test
3241,test
7799,test
1984,test
1488,test
5321,test
3882,test
9469,test
3028,test
8795,test
4557,test
7819,test
517,test
2967,test
5510,test
8837,test
2595,test
4858,test
2265,test
288,test
9805,test
6462,test
4161,test
3622,test
2467,test
8968,test
3461,test
9282,test
6978,test
499,test
5263,test
2887,test
287,test
3465,test
2330,test
4334,test
9280,test
7375,test
7233,test
7023,test
8029,test
3140,test
2170,test
8524,test
4005,test
4098,test
6561,test
5873,test
2300,test
1216,test
677,test
3572,test
8713,test
7596,test
3332,test
3251,test
5513,test
9881,test
3333,test
723,test
8043,test
4756,test
2947,test
7423,test
9612,test
1133,test
7230,test
1854,test
9025,test
4150,test
8753,test
3558,test
7636,test
8693,test
6754,test
1255,test
5283,test
3175,test
555,test
1038,test
4384,test
676,test
362,test
1542,test
3437,test
5819,test
7218,test
3656,test
2486,test
2533,test
5097,test
9849,test
756,test
4151,test
8766,test
1123,test
8234,test
679,test
8180,test
5103,test
5896,test
1160,test
5848,test
1166,test
4022,test
8450,test
3200,test
575,test
8811,test
4562,test
5964,test
6937,test
6196,test
5484,test
6014,test
1598,test
4072,test
3871,test
1422,test
5833,test
7607,test
6506,test
2103,test
4374,test
6416,test
1787,test
4048,test
9625,test
2610,test
1898,test
8936,test
5593,test
3154,test
6188,test
2133,test
1516,test
7954,test
3255,test
9760,test
7921,test
5997,test
7509,test
9624,test
4805,test
2395,test
309,test
5766,test
6402,test
1460,test
8810,test
9483,test
1706,test
6556,test
5968,test
516,test
5701,test
8578,test
9985,test
3033,test
1182,test
4153,test
8523,test
767,test
2856,test
3252,test
4680,test
3479,test
2623,test
9488,test
246,test
3695,test
1425,test
5374,test
5626,test
7773,test
4028,test
7008,test
6069,test
3130,test
1279,test
4985,test
4293,test
6827,test
8228,test
7169,test
877,test
4433,test
4237,test
4960,test
9406,test
1871,test
3881,test
762,test
9063,test
3715,test
3101,test
2591,test
6003,test
6446,test
143,test
9247,test
6275,test
6380,test
6222,test
7366,test
4188,test
1724,test
6644,test
6270,test
6683,test
8365,test
6792,test
7854,test
2512,test
7500,test
496,test
9371,test
2907,test
7411,test
6722,test
3292,test
7553,test
6022,test
6331,test
8178,test
3505,test
1865,test
8941,test
2127,test
8182,test
9096,test
7429,test
4168,test
8692,test
4998,test
9717,test
2123,test
6638,test
2312,test
5724,test
1129,test
7370,test
8845,test
204,test
7119,test
1926,test
9004,test
3295,test
8708,test
6524,test
3601,test
9073,test
1684,test
1923,test
1203,test
8089,test
507,test
8598,test
3453,test
1929,test
2944,test
3247,test
9597,test
8362,test
7137,test
6036,test
7373,test
1642,test
9695,test
4502,test
179,test
4085,test
7841,test
264,test
7111,test
7751,test
8197,test
9000,test
1250,test
9858,test
7961,test
494,test
4772,test
5642,test
3642,test
3821,test
9631,test
4732,test
2969,test
1219,test
9174,test
5208,test
2540,test
3754,test
2286,test
6214,test
5591,test
9649,test
3297,test
1033,test
2779,test
1955,test
7544,test
2355,test
3850,test
2700,test
8376,test
6605,test
21,test
6973,test
3076,test
7454,test
9505,test
9333,test
2860,test
7451,test
5149,test
5675,test
8751,test
4685,test
8233,test
9482,test
4298,test
5359,test
1591,test
7737,test
7929,test
6690,test
9173,test
1862,test
5392,test
9283,test
1225,test
8641,test
5677,test
7592,test
6368,test
22,test
2130,test
9100,test
5370,test
3217,test
7103,test
3433,test
7072,test
4065,test
182,test
6944,test
1868,test
6867,test
3527,test
3493,test
7148,test
6640,test
8500,test
9807,test
7409,test
2064,test
7496,test
3722,test
3832,test
2448,test
4782,test
9998,test
7524,test
2658,test
3941,test
7687,test
3599,test
4873,test
8303,test
1297,test
6361,test
4754,test
7414,test
6128,test
9749,test
7262,test
9919,test
7810,test
218,test
3591,test
4250,test
9039,test
8764,test
748,test
9456,test
4404,test
8957,test
2800,test
6623,test
9387,test
6656,test
5587,test
3969,test
9893,test
826,test
997,test
5641,test
4900,test
5738,test
5225,test
4137,test
1240,test
2220,test
9001,test
2346,test
4778,test
3289,test
3953,test
3984,test
8654,test
1579,test
3815,test
8386,test
5852,test
4537,test
481,test
8243,test
300,test
4603,test
5678,test
5903,test
9423,test
1371,test
3443,test
7012,test
2372,test
6664,test
4604,test
721,test
1100,test
8368,test
2342,test
9750,test
4158,test
8300,test
4530,test
9278,test
7353,test
5319,test
2895,test
3896,test
9832,test
4765,test
2079,test
4679,test
9062,test
2900,test
1819,test
1585,test
4227,test
3602,test
6345,test
9564,test
1919,test
7778,test
5205,test
5199,test
1086,test
7316,test
7528,test
4265,test
6513,test
5720,test
1010,test
1532,test
4492,test
6945,test
2812,test
5877,test
6864,test
1671,test
4312,test
3976,test
7142,test
1321,test
7640,test
8514,test
4657,test
2538,test
9628,test
8604,test
2428,test
6071,test
3395,test
5234,test
6927,test
524,test
2871,test
6705,test
9462,test
2560,test
8775,test
6491,test
8242,test
7980,test
9859,test
7549,test
1076,test
3653,test
5236,test
2447,test
3696,test
1763,test
1073,test
6858,test
585,test
8699,test
3135,test
4533,test
4648,test
6537,test
5380,test
8618,test
1889,test
1983,test
9688,test
8808,test
330,test
5578,test
1396,test
2802,test
9016,test
493,test
4216,test
4497,test
7025,test
6652,test
7917,test
3355,test
7603,test
9340,test
6176,test
4023,test
9761,test
6034,test
7774,test
9872,test
146,test
7859,test
8155,test
4406,test
4030,test
4464,test
5966,test
4695,test
6655,test
3671,test
1662,test
9590,test
435,test
5292,test
9337,test
4536,test
3385,test
7865,test
2565,test
7957,test
638,test
4933,test
3153,test
2568,test
9885,test
8994,test
9233,test
1198,test
6351,test
2541,test
7299,test
2391,test
6735,test
4707,test
8341,test
4758,test
1687,test
5041,test
5438,test
923,test
6815,test
6382,test
1589,test
8008,test
209,test
8549,test
526,test
5223,test
3991,test
1305,test
7731,test
3562,test
7491,test
9731,test
5334,test
2427,test
316,test
8057,test
5862,test
4131,test
2535,test
6253,test
5437,test
2354,test
3703,test
1722,test
4784,test
5899,test
9266,test
6173,test
3644,test
2530,test
2519,test
1012,test
1624,test
4353,test
6123,test
4597,test
969,test
839,test
6087,test
3148,test
8747,test
8586,test
2022,test
2741,test
896,test
2525,test
2934,test
6889,test
1461,test
5350,test
7677,test
2059,test
7435,test
867,test
8666,test
6596,test
1978,test
5601,test
170,test
2432,test
6732,test
4329,test
2506,test
8951,test
3026,test
2343,test
1744,test
1679,test
2677,test
8929,test
7502,test
3413,test
7556,test
4369,test
3765,test
1647,test
4136,test
3344,test
4615,test
9869,test
9713,test
5053,test
2081,test
3151,test
7215,test
6971,test
2742,test
9068,test
5082,test
6571,test
4331,test
7931,test
6679,test
4366,test
7102,test
3756,test
4798,test
4457,test
5983,test
138,test
9373,test
1545,test
8663,test
7322,test
5178,test
3885,test
2065,test
1034,test
9418,test
7032,test
5742,test
5158,test
5975,test
5132,test
9945,test
2281,test
8896,test
6374,test
5490,test
8796,test
3467,test
1777,test
5412,test
9409,test
5960,test
7762,test
160,test
8269,test
5080,test
6532,test
476,test
9935,test
3100,test
6583,test
4378,test
9609,test
6167,test
1728,test
8064,test
6153,test
4082,test
6303,test
810,test
6868,test
5517,test
8956,test
3827,test
4614,test
8099,test
1483,test
8130,test
6885,test
4100,test
7790,test
4367,test
5255,test
3199,test
9212,test
3788,test
3614,test
5763,test
9122,test
3910,test
8954,test
2406,test
975,test
8925,test
1212,test
8717,test
2216,test
5415,test
7041,test
5429,test
6172,test
2989,test
410,test
6236,test
3466,test
8790,test
4883,test
152,test
5264,test
1381,test
159,test
4920,test
5886,test
3631,test
9164,test
5750,test
4608,test
3641,test
966,test
8538,test
5670,test
5768,test
833,test
9719,test
2776,test
3776,test
